"set","n","method","measure","type","value","mc_se"
"Set3_Mixture",200,"RV1","false_pooling_at_k","overall",0.985666666666667,0.00217009131058955
"Set3_Mixture",200,"RV1","harm_maxW1","overall",1.82763766666663,0.0158029081751986
"Set3_Mixture",200,"RV1","auc","shape_sym",0.498833333333332,0.00524370669245947
"Set3_Mixture",200,"RV1","auc","shape_skew",0.502000000000001,0.00518055719392291
"Set3_Mixture",200,"RV1","auc","combined",0.50838888888889,0.0054130043649663
"Set3_Mixture",200,"RV2","precision_at_k","overall",0.322666666666672,0.00424399066800588
"Set3_Mixture",200,"RV2","false_pooling_at_k","overall",0.990666666666667,0.00175558368472541
"Set3_Mixture",200,"RV2","harm_maxW1","overall",1.96969899999998,0.0164172208339532
"Set3_Mixture",200,"RV2","auc","shape_sym",0.446444444444445,0.00519978473755142
"Set3_Mixture",200,"RV2","auc","shape_skew",0.5055,0.00515193029868124
"Set3_Mixture",200,"RV2","auc","combined",0.493666666666667,0.00538908017988095
"Set3_Mixture",200,"RV3","precision_at_k","overall",0.434666666666667,0.00427561561519359
"Set3_Mixture",200,"RV3","false_pooling_at_k","overall",0.969666666666667,0.00313119903669623
"Set3_Mixture",200,"RV3","harm_maxW1","overall",2.14670700000001,0.0190160183688868
"Set3_Mixture",200,"RV3","auc","shape_sym",0.434166666666667,0.00521421519727148
"Set3_Mixture",200,"RV3","auc","shape_skew",0.705055555555556,0.00474791691382344
"Set3_Mixture",200,"RV3","auc","combined",0.689944444444444,0.00507246247047713
"Set3_Mixture",300,"W1","precision_at_k","overall",0.674444444444456,0.00420811483358807
"Set3_Mixture",300,"W1","false_pooling_at_k","overall",0.764,0.00775250497151297
"Set3_Mixture",300,"W1","harm_maxW1","overall",0.684660666666667,0.00769882268458829
"Set3_Mixture",300,"W1","auc","shape_sym",0.832222222222223,0.00315732866199061
"Set3_Mixture",300,"W1","auc","shape_skew",0.810111111111111,0.00430322828380575
"Set3_Mixture",300,"W1","auc","combined",0.875222222222224,0.00337039336581395
"Set3_Mixture",300,"SMD","precision_at_k","overall",0.334333333333338,0.00434467603815759
"Set3_Mixture",300,"SMD","false_pooling_at_k","overall",0.987666666666667,0.00201504526187562
"Set3_Mixture",300,"SMD","harm_maxW1","overall",1.84146699999997,0.0158663028975567
"Set3_Mixture",300,"SMD","auc","shape_sym",0.510777777777778,0.0053239079523198
"Set3_Mixture",300,"SMD","auc","shape_skew",0.506722222222222,0.00530435404273698
"Set3_Mixture",300,"SMD","auc","combined",0.502555555555555,0.00538152264774863
"Set3_Mixture",300,"KS","precision_at_k","overall",0.621333333333342,0.00448111538143359
"Set3_Mixture",300,"KS","false_pooling_at_k","overall",0.821333333333333,0.00699392328832416
"Set3_Mixture",300,"KS","harm_maxW1","overall",0.809800666666668,0.00790866764167741
"Set3_Mixture",300,"KS","auc","shape_sym",0.836194444444445,0.0032221580054258
"Set3_Mixture",300,"KS","auc","shape_skew",0.743277777777777,0.00500188842939138
"Set3_Mixture",300,"KS","auc","combined",0.829861111111112,0.00402670403951002
"Set3_Mixture",300,"RV1","precision_at_k","overall",0.334444444444449,0.00434040259079769
"Set3_Mixture",300,"RV1","false_pooling_at_k","overall",0.988,0.00198796378236627
"Set3_Mixture",300,"RV1","harm_maxW1","overall",1.8427513333333,0.0158435247498599
"Set3_Mixture",300,"RV1","auc","shape_sym",0.511111111111112,0.00532019987866729
"Set3_Mixture",300,"RV1","auc","shape_skew",0.506444444444444,0.00530126780395207
"Set3_Mixture",300,"RV1","auc","combined",0.502722222222222,0.00537489582634249
"Set3_Mixture",300,"RV2","precision_at_k","overall",0.324666666666672,0.00427448935654972
"Set3_Mixture",300,"RV2","false_pooling_at_k","overall",0.988666666666667,0.00193260522687975
"Set3_Mixture",300,"RV2","harm_maxW1","overall",1.97469733333332,0.0164014561791821
"Set3_Mixture",300,"RV2","auc","shape_sym",0.457888888888888,0.00511668737680297
"Set3_Mixture",300,"RV2","auc","shape_skew",0.511888888888889,0.00534510698903961
"Set3_Mixture",300,"RV2","auc","combined",0.490333333333334,0.00525460057097533
"Set3_Mixture",300,"RV3","precision_at_k","overall",0.456444444444443,0.00422336047035422
"Set3_Mixture",300,"RV3","false_pooling_at_k","overall",0.967666666666667,0.00322944210294848
"Set3_Mixture",300,"RV3","harm_maxW1","overall",2.18569900000002,0.01904996366633
"Set3_Mixture",300,"RV3","auc","shape_sym",0.446222222222221,0.00513871130824312
"Set3_Mixture",300,"RV3","auc","shape_skew",0.739388888888887,0.00457240774116171
"Set3_Mixture",300,"RV3","auc","combined",0.715944444444443,0.00487711450396332
"Set3_Mixture",400,"W1","precision_at_k","overall",0.717666666666676,0.00407457185511035
"Set3_Mixture",400,"W1","false_pooling_at_k","overall",0.697,0.00839029200922113
"Set3_Mixture",400,"W1","harm_maxW1","overall",0.598680666666663,0.00776937606588708
"Set3_Mixture",400,"W1","auc","shape_sym",0.847055555555556,0.00304931871902531
"Set3_Mixture",400,"W1","auc","shape_skew",0.855999999999999,0.00378125330323226
"Set3_Mixture",400,"W1","auc","combined",0.910444444444446,0.00279650281307438
"Set3_Mixture",400,"SMD","precision_at_k","overall",0.332888888888893,0.00438289980487648
"Set3_Mixture",400,"SMD","false_pooling_at_k","overall",0.988,0.00198796378236627
"Set3_Mixture",400,"SMD","harm_maxW1","overall",1.87110533333331,0.0159981967758688
"Set3_Mixture",400,"SMD","auc","shape_sym",0.49488888888889,0.00526143043342413
"Set3_Mixture",400,"SMD","auc","shape_skew",0.498111111111111,0.00531873426262105
"Set3_Mixture",400,"SMD","auc","combined",0.503944444444444,0.00524266673809711
"Set3_Mixture",400,"KS","precision_at_k","overall",0.659222222222232,0.00445762443885194
"Set3_Mixture",400,"KS","false_pooling_at_k","overall",0.767333333333333,0.0077143349008818
"Set3_Mixture",400,"KS","harm_maxW1","overall",0.722426999999999,0.00802278293371061
"Set3_Mixture",400,"KS","auc","shape_sym",0.847916666666668,0.00311620676444286
"Set3_Mixture",400,"KS","auc","shape_skew",0.785444444444442,0.00460619505902736
"Set3_Mixture",400,"KS","auc","combined",0.86188888888889,0.00359330424413826
"Set3_Mixture",400,"RV1","precision_at_k","overall",0.333000000000004,0.00437867588080388
"Set3_Mixture",400,"RV1","false_pooling_at_k","overall",0.987333333333333,0.00204174943142903
"Set3_Mixture",400,"RV1","harm_maxW1","overall",1.87403233333331,0.0160100819411595
"Set3_Mixture",400,"RV1","auc","shape_sym",0.494611111111112,0.00525928446133765
"Set3_Mixture",400,"RV1","auc","shape_skew",0.497666666666667,0.00533779096121977
"Set3_Mixture",400,"RV1","auc","combined",0.5035,0.00523570275448616
"Set3_Mixture",400,"RV2","precision_at_k","overall",0.320888888888893,0.00432594622014497
"Set3_Mixture",400,"RV2","false_pooling_at_k","overall",0.991333333333333,0.00169229189321815
"Set3_Mixture",400,"RV2","harm_maxW1","overall",2.00200733333332,0.016264286396337
"Set3_Mixture",400,"RV2","auc","shape_sym",0.443611111111111,0.00520552640412411
"Set3_Mixture",400,"RV2","auc","shape_skew",0.506777777777779,0.00536824185149401
"Set3_Mixture",400,"RV2","auc","combined",0.492388888888889,0.00525014510871384
"Set3_Mixture",400,"RV3","precision_at_k","overall",0.46311111111111,0.00416519776577089
"Set3_Mixture",400,"RV3","false_pooling_at_k","overall",0.968333333333333,0.00319707621058621
"Set3_Mixture",400,"RV3","harm_maxW1","overall",2.21273433333336,0.0192437777801407
"Set3_Mixture",400,"RV3","auc","shape_sym",0.433277777777778,0.00517120459814587
"Set3_Mixture",400,"RV3","auc","shape_skew",0.745777777777776,0.00448043575188213
"Set3_Mixture",400,"RV3","auc","combined",0.733611111111109,0.00464910440952822
"Set3_Mixture",600,"W1","precision_at_k","overall",0.79466666666667,0.00372119720546575
"Set3_Mixture",600,"W1","false_pooling_at_k","overall",0.550666666666667,0.00908171953044299
"Set3_Mixture",600,"W1","harm_maxW1","overall",0.447837333333332,0.00773256689175112
"Set3_Mixture",600,"W1","auc","shape_sym",0.885944444444445,0.00276556407450604
"Set3_Mixture",600,"W1","auc","shape_skew",0.916722222222222,0.00291759226935532
"Set3_Mixture",600,"W1","auc","combined",0.955388888888891,0.00195478493865021
"Set3_Mixture",600,"SMD","precision_at_k","overall",0.332777777777783,0.00427018325374609
"Set3_Mixture",600,"SMD","false_pooling_at_k","overall",0.987666666666667,0.00201504526187562
"Set3_Mixture",600,"SMD","harm_maxW1","overall",1.85260866666664,0.015912069662767
"Set3_Mixture",600,"SMD","auc","shape_sym",0.498388888888889,0.00527652606989256
"Set3_Mixture",600,"SMD","auc","shape_skew",0.499611111111112,0.00533014478374071
"Set3_Mixture",600,"SMD","auc","combined",0.501333333333334,0.00523986617490033
"Set3_Mixture",600,"KS","precision_at_k","overall",0.72844444444445,0.00431327933257439
"Set3_Mixture",600,"KS","false_pooling_at_k","overall",0.655333333333333,0.00867701092073293
"Set3_Mixture",600,"KS","harm_maxW1","overall",0.596528000000001,0.00846271079270009
"Set3_Mixture",600,"KS","auc","shape_sym",0.882999999999999,0.00285670534569011
"Set3_Mixture",600,"KS","auc","shape_skew",0.848555555555556,0.00410264694242053
"Set3_Mixture",600,"KS","auc","combined",0.910527777777778,0.00286161264032864
"Set3_Mixture",600,"RV1","precision_at_k","overall",0.332111111111116,0.00426435074106197
"Set3_Mixture",600,"RV1","false_pooling_at_k","overall",0.988333333333333,0.00196048935690009
"Set3_Mixture",600,"RV1","harm_maxW1","overall",1.8535033333333,0.0158908846826194
"Set3_Mixture",600,"RV1","auc","shape_sym",0.499444444444445,0.00526986736622601
"Set3_Mixture",600,"RV1","auc","shape_skew",0.498388888888889,0.0053277516123407
"Set3_Mixture",600,"RV1","auc","combined",0.500444444444446,0.00523166364809028
"Set3_Mixture",600,"RV2","precision_at_k","overall",0.320000000000005,0.00428203251612286
"Set3_Mixture",600,"RV2","false_pooling_at_k","overall",0.989333333333333,0.00187553449171953
"Set3_Mixture",600,"RV2","harm_maxW1","overall",1.98049566666665,0.0163353801232636
"Set3_Mixture",600,"RV2","auc","shape_sym",0.445722222222222,0.00519520899503166
"Set3_Mixture",600,"RV2","auc","shape_skew",0.49611111111111,0.00533922321379712
"Set3_Mixture",600,"RV2","auc","combined",0.487277777777778,0.00522030687885927
"Set3_Mixture",600,"RV3","precision_at_k","overall",0.473888888888888,0.00416569124385063
"Set3_Mixture",600,"RV3","false_pooling_at_k","overall",0.958333333333333,0.00364831264904547
"Set3_Mixture",600,"RV3","harm_maxW1","overall",2.19060900000003,0.0197502865812015
"Set3_Mixture",600,"RV3","auc","shape_sym",0.437444444444445,0.00517632748723882
"Set3_Mixture",600,"RV3","auc","shape_skew",0.760333333333333,0.00423334354037771
"Set3_Mixture",600,"RV3","auc","combined",0.748666666666667,0.00452762712769072
"Set3_Mixture",1000,"W1","precision_at_k","overall",0.882999999999998,0.00317668396093316
"Set3_Mixture",1000,"W1","false_pooling_at_k","overall",0.329,0.00857824768430787
"Set3_Mixture",1000,"W1","harm_maxW1","overall",0.253394000000001,0.00674469182470349
"Set3_Mixture",1000,"W1","auc","shape_sym",0.937666666666669,0.00209376794261554
"Set3_Mixture",1000,"W1","auc","shape_skew",0.966833333333335,0.00173222632028493
"Set3_Mixture",1000,"W1","auc","combined",0.985500000000001,0.00104865139731203
"Set3_Mixture",1000,"SMD","precision_at_k","overall",0.330222222222228,0.00435144174584551
"Set3_Mixture",1000,"SMD","false_pooling_at_k","overall",0.986,0.0021450718713678
"Set3_Mixture",1000,"SMD","harm_maxW1","overall",1.8728103333333,0.0159984190436978
"Set3_Mixture",1000,"SMD","auc","shape_sym",0.499111111111113,0.00527746041930838
"Set3_Mixture",1000,"SMD","auc","shape_skew",0.504833333333333,0.00537956725277798
"Set3_Mixture",1000,"SMD","auc","combined",0.4995,0.00534344325341533
"Set3_Mixture",1000,"KS","precision_at_k","overall",0.824222222222222,0.00399344936866316
"Set3_Mixture",1000,"KS","false_pooling_at_k","overall",0.446333333333333,0.00907597357291747
"Set3_Mixture",1000,"KS","harm_maxW1","overall",0.395100666666667,0.00836561277292449
"Set3_Mixture",1000,"KS","auc","shape_sym",0.932138888888891,0.00226581950172514
"Set3_Mixture",1000,"KS","auc","shape_skew",0.912638888888889,0.00334350204361158
"Set3_Mixture",1000,"KS","auc","combined",0.952305555555557,0.00208172227831402
"Set3_Mixture",1000,"RV1","precision_at_k","overall",0.331333333333339,0.00435732957069484
"Set3_Mixture",1000,"RV1","false_pooling_at_k","overall",0.986,0.0021450718713678
"Set3_Mixture",1000,"RV1","harm_maxW1","overall",1.8702863333333,0.0160014400568608
"Set3_Mixture",1000,"RV1","auc","shape_sym",0.498555555555557,0.00527332404675248
"Set3_Mixture",1000,"RV1","auc","shape_skew",0.506111111111111,0.00537368033373952
"Set3_Mixture",1000,"RV1","auc","combined",0.499388888888889,0.00534690393473114
"Set3_Mixture",1000,"RV2","precision_at_k","overall",0.31755555555556,0.00433373027621631
"Set3_Mixture",1000,"RV2","false_pooling_at_k","overall",0.987333333333333,0.00204174943142903
"Set3_Mixture",1000,"RV2","harm_maxW1","overall",1.96994333333332,0.0163463327670041
"Set3_Mixture",1000,"RV2","auc","shape_sym",0.443555555555556,0.00514599048842846
"Set3_Mixture",1000,"RV2","auc","shape_skew",0.505111111111111,0.00532440765460618
"Set3_Mixture",1000,"RV2","auc","combined",0.491277777777777,0.00532545241417464
"Set3_Mixture",1000,"RV3","precision_at_k","overall",0.486333333333333,0.00411704826541444
"Set3_Mixture",1000,"RV3","false_pooling_at_k","overall",0.956,0.00374450708816706
"Set3_Mixture",1000,"RV3","harm_maxW1","overall",2.18235433333337,0.019986635085429
"Set3_Mixture",1000,"RV3","auc","shape_sym",0.439111111111111,0.00514469481832138
"Set3_Mixture",1000,"RV3","auc","shape_skew",0.775333333333334,0.00415616751287221
"Set3_Mixture",1000,"RV3","auc","combined",0.764500000000001,0.00434446327077401
"Set3_Mixture",1500,"W1","precision_at_k","overall",0.935888888888886,0.00246462294380752
"Set3_Mixture",1500,"W1","false_pooling_at_k","overall",0.188,0.00713339563835719
"Set3_Mixture",1500,"W1","harm_maxW1","overall",0.139551333333333,0.00536422480777012
"Set3_Mixture",1500,"W1","auc","shape_sym",0.965333333333336,0.00156761988337762
"Set3_Mixture",1500,"W1","auc","shape_skew",0.988222222222223,0.000979762295853911
"Set3_Mixture",1500,"W1","auc","combined",0.994611111111111,0.000608234813601552
"Set3_Mixture",1500,"SMD","precision_at_k","overall",0.336111111111115,0.00436991915435923
"Set3_Mixture",1500,"SMD","false_pooling_at_k","overall",0.988,0.00198796378236627
"Set3_Mixture",1500,"SMD","harm_maxW1","overall",1.84236333333331,0.0159375985642853
"Set3_Mixture",1500,"SMD","auc","shape_sym",0.502277777777778,0.00527527416251635
"Set3_Mixture",1500,"SMD","auc","shape_skew",0.502444444444444,0.00535566927803041
"Set3_Mixture",1500,"SMD","auc","combined",0.503166666666667,0.00527746110161058
"Set3_Mixture",1500,"KS","precision_at_k","overall",0.887999999999999,0.00333946103435816
"Set3_Mixture",1500,"KS","false_pooling_at_k","overall",0.299,0.00835860833711769
"Set3_Mixture",1500,"KS","harm_maxW1","overall",0.256147666666667,0.00737354821555228
"Set3_Mixture",1500,"KS","auc","shape_sym",0.958250000000003,0.00180405856745566
"Set3_Mixture",1500,"KS","auc","shape_skew",0.951861111111111,0.00245765113991233
"Set3_Mixture",1500,"KS","auc","combined",0.973805555555556,0.00153723930507516
"Set3_Mixture",1500,"RV1","precision_at_k","overall",0.335111111111115,0.00435736168145854
"Set3_Mixture",1500,"RV1","false_pooling_at_k","overall",0.988666666666667,0.00193260522687975
"Set3_Mixture",1500,"RV1","harm_maxW1","overall",1.84255799999997,0.0159055375469192
"Set3_Mixture",1500,"RV1","auc","shape_sym",0.501777777777778,0.0052732900998681
"Set3_Mixture",1500,"RV1","auc","shape_skew",0.502166666666666,0.00534792361922251
"Set3_Mixture",1500,"RV1","auc","combined",0.503444444444445,0.00528646030453656
"Set3_Mixture",1500,"RV2","precision_at_k","overall",0.324666666666671,0.00427448935654978
"Set3_Mixture",1500,"RV2","false_pooling_at_k","overall",0.988,0.00198796378236627
"Set3_Mixture",1500,"RV2","harm_maxW1","overall",1.97334466666664,0.016299459880672
"Set3_Mixture",1500,"RV2","auc","shape_sym",0.455499999999999,0.00518102336285219
"Set3_Mixture",1500,"RV2","auc","shape_skew",0.49977777777778,0.0053078077438117
"Set3_Mixture",1500,"RV2","auc","combined",0.49588888888889,0.00521872656841542
"Set3_Mixture",1500,"RV3","precision_at_k","overall",0.495333333333335,0.00406340488497735
"Set3_Mixture",1500,"RV3","false_pooling_at_k","overall",0.958333333333333,0.00364831264904547
"Set3_Mixture",1500,"RV3","harm_maxW1","overall",2.18602200000003,0.0199679653126571
"Set3_Mixture",1500,"RV3","auc","shape_sym",0.452,0.00517805435598937
"Set3_Mixture",1500,"RV3","auc","shape_skew",0.781944444444443,0.00391096577486626
"Set3_Mixture",1500,"RV3","auc","combined",0.775944444444445,0.00423073107050539
"Set3_Mixture",2000,"W1","precision_at_k","overall",0.971888888888888,0.00170570454168889
"Set3_Mixture",2000,"W1","false_pooling_at_k","overall",0.0836666666666667,0.00505524663280819
"Set3_Mixture",2000,"W1","harm_maxW1","overall",0.060193666666667,0.00366903424289261
"Set3_Mixture",2000,"W1","auc","shape_sym",0.984888888888889,0.00102941111456817
"Set3_Mixture",2000,"W1","auc","shape_skew",0.996611111111111,0.000489896898533665
"Set3_Mixture",2000,"W1","auc","combined",0.998833333333333,0.000253694917393145
"Set3_Mixture",2000,"SMD","precision_at_k","overall",0.331888888888894,0.00440109928280617
"Set3_Mixture",2000,"SMD","false_pooling_at_k","overall",0.985666666666667,0.00217009131058955
"Set3_Mixture",2000,"SMD","harm_maxW1","overall",1.84914333333331,0.0160389773723845
"Set3_Mixture",2000,"SMD","auc","shape_sym",0.494833333333333,0.00533683825805066
"Set3_Mixture",2000,"SMD","auc","shape_skew",0.499277777777778,0.00532955412012507
"Set3_Mixture",2000,"SMD","auc","combined",0.504222222222222,0.0052891907788102
"Set3_Mixture",2000,"KS","precision_at_k","overall",0.937999999999998,0.00256811407000188
"Set3_Mixture",2000,"KS","false_pooling_at_k","overall",0.173333333333333,0.00691107538397339
"Set3_Mixture",2000,"KS","harm_maxW1","overall",0.142466666666667,0.00581682413031055
"Set3_Mixture",2000,"KS","auc","shape_sym",0.976111111111112,0.00131452787687893
"Set3_Mixture",2000,"KS","auc","shape_skew",0.980277777777778,0.00149999142658689
"Set3_Mixture",2000,"KS","auc","combined",0.988916666666667,0.000954170912168461
"Set3_Mixture",2000,"RV1","precision_at_k","overall",0.332111111111116,0.00440392595146715
"Set3_Mixture",2000,"RV1","false_pooling_at_k","overall",0.985333333333333,0.00219480868988283
"Set3_Mixture",2000,"RV1","harm_maxW1","overall",1.84966399999997,0.0160496256768814
"Set3_Mixture",2000,"RV1","auc","shape_sym",0.494833333333333,0.00533336718739262
"Set3_Mixture",2000,"RV1","auc","shape_skew",0.499388888888889,0.00533418964961947
"Set3_Mixture",2000,"RV1","auc","combined",0.504555555555556,0.00528384407703836
"Set3_Mixture",2000,"RV2","precision_at_k","overall",0.316777777777782,0.00431420230909308
"Set3_Mixture",2000,"RV2","false_pooling_at_k","overall",0.989333333333333,0.00187553449171953
"Set3_Mixture",2000,"RV2","harm_maxW1","overall",1.98102699999998,0.0162469766035714
"Set3_Mixture",2000,"RV2","auc","shape_sym",0.446611111111112,0.00522788099634396
"Set3_Mixture",2000,"RV2","auc","shape_skew",0.500944444444446,0.00531039734472363
"Set3_Mixture",2000,"RV2","auc","combined",0.4925,0.00517380778895365
"Set3_Mixture",2000,"RV3","precision_at_k","overall",0.495111111111113,0.00410563398912681
"Set3_Mixture",2000,"RV3","false_pooling_at_k","overall",0.954,0.00382465684735245
"Set3_Mixture",2000,"RV3","harm_maxW1","overall",2.18303533333337,0.0201224138165874
"Set3_Mixture",2000,"RV3","auc","shape_sym",0.44388888888889,0.00525168011525092
"Set3_Mixture",2000,"RV3","auc","shape_skew",0.789777777777777,0.0039020075027393
"Set3_Mixture",2000,"RV3","auc","combined",0.783722222222223,0.00411680674025614
"Set4_Extremes",150,"W1","precision_at_k","overall",0.757111111111115,0.00409627151556252
"Set4_Extremes",150,"W1","false_pooling_at_k","overall",0.603666666666667,0.00893034568614643
"Set4_Extremes",150,"W1","harm_maxW1","overall",1.559345,0.0253057666197624
"Set4_Extremes",150,"W1","auc","sym_severity",0.988000000000001,0.000906846387415462
"Set4_Extremes",150,"W1","auc","sym_prevalence",0.952222222222222,0.00305982866192348
"Set4_Extremes",150,"W1","auc","asym_severity",0.973777777777777,0.00193548624275252
"Set4_Extremes",150,"W1","auc","bulk_shift",0.758611111111109,0.00517829982664641
"Set4_Extremes",150,"SMD","precision_at_k","overall",0.405222222222223,0.00468707662011162
"Set4_Extremes",150,"SMD","false_pooling_at_k","overall",0.963,0.00344630236630508
"Set4_Extremes",150,"SMD","harm_maxW1","overall",4.50167533333337,0.0284619221998107
"Set4_Extremes",150,"SMD","auc","sym_severity",0.496,0.00540355164409215
"Set4_Extremes",150,"SMD","auc","sym_prevalence",0.492,0.00698523310144189
"Set4_Extremes",150,"SMD","auc","asym_severity",0.683222222222224,0.00683996937639008
"Set4_Extremes",150,"SMD","auc","bulk_shift",0.730499999999999,0.00558683776145649
"Set4_Extremes",150,"KS","precision_at_k","overall",0.442555555555556,0.00437572380843847
"Set4_Extremes",150,"KS","false_pooling_at_k","overall",0.961,0.00353454381780733
"Set4_Extremes",150,"KS","harm_maxW1","overall",4.23419333333335,0.0306578168170064
"Set4_Extremes",150,"KS","auc","sym_severity",0.515805555555556,0.00520098219494953
"Set4_Extremes",150,"KS","auc","sym_prevalence",0.739722222222221,0.00579234053278403
"Set4_Extremes",150,"KS","auc","asym_severity",0.508333333333334,0.00652736405308302
"Set4_Extremes",150,"KS","auc","bulk_shift",0.795416666666667,0.00495877487918804
"Set4_Extremes",150,"RV1","precision_at_k","overall",0.462777777777778,0.00468329269346619
"Set4_Extremes",150,"RV1","false_pooling_at_k","overall",0.944333333333333,0.00418600401691513
"Set4_Extremes",150,"RV1","harm_maxW1","overall",4.09846466666671,0.0294374542797528
"Set4_Extremes",150,"RV1","auc","sym_severity",0.613166666666668,0.00525694044473622
"Set4_Extremes",150,"RV1","auc","sym_prevalence",0.554555555555556,0.0070724990490173
"Set4_Extremes",150,"RV1","auc","asym_severity",0.755000000000001,0.00648866533100406
"Set4_Extremes",150,"RV1","auc","bulk_shift",0.730499999999999,0.00558683776145649
"Set4_Extremes",150,"RV2","precision_at_k","overall",0.681333333333341,0.00457339596112935
"Set4_Extremes",150,"RV2","false_pooling_at_k","overall",0.715,0.00824166245365582
"Set4_Extremes",150,"RV2","harm_maxW1","overall",2.18852733333335,0.0292516712528408
"Set4_Extremes",150,"RV2","auc","sym_severity",0.942555555555557,0.00217705108812905
"Set4_Extremes",150,"RV2","auc","sym_prevalence",0.806000000000001,0.00520662920269119
"Set4_Extremes",150,"RV2","auc","asym_severity",0.912666666666665,0.00393161921218585
"Set4_Extremes",150,"RV2","auc","bulk_shift",0.726722222222222,0.00562442854893315
"Set4_Extremes",150,"RV3","precision_at_k","overall",0.670333333333343,0.00435555130385166
"Set4_Extremes",150,"RV3","false_pooling_at_k","overall",0.754666666666667,0.00785588715314591
"Set4_Extremes",150,"RV3","harm_maxW1","overall",2.40529200000003,0.0298250794768574
"Set4_Extremes",150,"RV3","auc","sym_severity",0.933888888888891,0.0022580218226213
"Set4_Extremes",150,"RV3","auc","sym_prevalence",0.756222222222223,0.00557270095059555
"Set4_Extremes",150,"RV3","auc","asym_severity",0.993777777777778,0.000987293761346315
"Set4_Extremes",150,"RV3","auc","bulk_shift",0.722444444444444,0.00538401688891094
"Set4_Extremes",200,"W1","precision_at_k","overall",0.807222222222222,0.00380641379886944
"Set4_Extremes",200,"W1","false_pooling_at_k","overall",0.505666666666667,0.00912812300692917
"Set4_Extremes",200,"W1","harm_maxW1","overall",1.24005233333334,0.0239826244110737
"Set4_Extremes",200,"W1","auc","sym_severity",0.99438888888889,0.000586893018902742
"Set4_Extremes",200,"W1","auc","sym_prevalence",0.974888888888889,0.0021630301866772
"Set4_Extremes",200,"W1","auc","asym_severity",0.98811111111111,0.00122314947991072
"Set4_Extremes",200,"W1","auc","bulk_shift",0.814,0.00460328385201447
"Set4_Extremes",200,"SMD","precision_at_k","overall",0.424999999999999,0.00455165822449265
"Set4_Extremes",200,"SMD","false_pooling_at_k","overall",0.963333333333333,0.00343133706797715
"Set4_Extremes",200,"SMD","harm_maxW1","overall",4.56442600000004,0.0279708144432528
"Set4_Extremes",200,"SMD","auc","sym_severity",0.502666666666667,0.00535448122004391
"Set4_Extremes",200,"SMD","auc","sym_prevalence",0.494222222222222,0.00694342096161569
"Set4_Extremes",200,"SMD","auc","asym_severity",0.737000000000001,0.00642087356081293
"Set4_Extremes",200,"SMD","auc","bulk_shift",0.773388888888889,0.00530458678376537
"Set4_Extremes",200,"KS","precision_at_k","overall",0.469888888888889,0.00435396749204787
"Set4_Extremes",200,"KS","false_pooling_at_k","overall",0.956333333333333,0.00373094665774826
"Set4_Extremes",200,"KS","harm_maxW1","overall",4.19823166666668,0.0312545202135117
"Set4_Extremes",200,"KS","auc","sym_severity",0.534499999999999,0.00507807955582712
"Set4_Extremes",200,"KS","auc","sym_prevalence",0.798611111111111,0.0051498506710537
"Set4_Extremes",200,"KS","auc","asym_severity",0.51888888888889,0.00654930650052802
"Set4_Extremes",200,"KS","auc","bulk_shift",0.83625,0.00453104219404268
"Set4_Extremes",200,"RV1","precision_at_k","overall",0.486222222222221,0.00465192734074153
"Set4_Extremes",200,"RV1","false_pooling_at_k","overall",0.93,0.00465832587954084
"Set4_Extremes",200,"RV1","harm_maxW1","overall",4.08704300000004,0.0305576465343257
"Set4_Extremes",200,"RV1","auc","sym_severity",0.62538888888889,0.00521304858162672
"Set4_Extremes",200,"RV1","auc","sym_prevalence",0.560222222222222,0.00698682946752157
"Set4_Extremes",200,"RV1","auc","asym_severity",0.803666666666666,0.00602488358578155
"Set4_Extremes",200,"RV1","auc","bulk_shift",0.772833333333333,0.00530772003550533
"Set4_Extremes",200,"RV2","precision_at_k","overall",0.723000000000005,0.00437912697765325
"Set4_Extremes",200,"RV2","false_pooling_at_k","overall",0.656333333333333,0.00867102240970635
"Set4_Extremes",200,"RV2","harm_maxW1","overall",1.99820533333335,0.030253062040642
"Set4_Extremes",200,"RV2","auc","sym_severity",0.955722222222223,0.00181834247092226
"Set4_Extremes",200,"RV2","auc","sym_prevalence",0.828222222222222,0.00478848240949096
"Set4_Extremes",200,"RV2","auc","asym_severity",0.942333333333332,0.00314507845983498
"Set4_Extremes",200,"RV2","auc","bulk_shift",0.770722222222223,0.00526918120547461
"Set4_Extremes",200,"RV3","precision_at_k","overall",0.707444444444452,0.00424279151448435
"Set4_Extremes",200,"RV3","false_pooling_at_k","overall",0.697,0.00839029200922113
"Set4_Extremes",200,"RV3","harm_maxW1","overall",2.21277266666669,0.0311617446576165
"Set4_Extremes",200,"RV3","auc","sym_severity",0.946833333333334,0.00194818449832175
"Set4_Extremes",200,"RV3","auc","sym_prevalence",0.786666666666667,0.00519401364820818
"Set4_Extremes",200,"RV3","auc","asym_severity",0.998777777777778,0.000399994855934053
"Set4_Extremes",200,"RV3","auc","bulk_shift",0.766555555555555,0.00512208925672962
"Set4_Extremes",300,"W1","precision_at_k","overall",0.863999999999998,0.00349710285737462
"Set4_Extremes",300,"W1","false_pooling_at_k","overall",0.363666666666667,0.00878280938770396
"Set4_Extremes",300,"W1","harm_maxW1","overall",0.823725666666667,0.0206674101189494
"Set4_Extremes",300,"W1","auc","sym_severity",0.998555555555556,0.000282048648868725
